# CH-ME-2-PLP+2002-01-01_2
#
#     created from : /export/me-R1/D/PLP/work/didm_plp_2002_001.dat.tipi
#                @ : 2004-03-19 by wepmai
#
# first time (UTC) : 2001-12-31 23:59:49.000
#       mjd  (UTC) : 730.99987269
#       gps  (gps) : 693878402
#
# end   time (UTC) : 2002-01-01 23:59:39.000
#       mjd  (UTC) : 731.99975694
#       gps  (gps) : 693964792
#
#-------------------------------------------------------------------------------------
#     GPS YYYY MM DD hh mm   ss.ssss    radius  latitude longitude   electron     temp
#                                               geocentr  geocentr   density
#     [s]                                 [km]     [deg]     [deg]   [1/cm^3]      [K]
#-------------------------------------------------------------------------------------
693881432 2002  1  1  0 50   19.0000 6811.2312  -79.5423 -179.0687  1.490e+05  3580.00
693881447 2002  1  1  0 50   34.0000 6810.8754  -78.6104 -177.8478  1.600e+05  3820.00
693881462 2002  1  1  0 50   49.0000 6810.5161  -77.6737 -176.8191  1.610e+05  3690.00
693881477 2002  1  1  0 51    4.0000 6810.1533  -76.7331 -175.9425  1.850e+05  3580.00
693881492 2002  1  1  0 51   19.0000 6809.7872  -75.7894 -175.1883  2.050e+05  3950.00
693881507 2002  1  1  0 51   34.0000 6809.4177  -74.8431 -174.5339  2.590e+05  3850.00
693881522 2002  1  1  0 51   49.0000 6809.0449  -73.8947 -173.9620  2.140e+05  3720.00
693881537 2002  1  1  0 52    4.0000 6808.6691  -72.9446 -173.4589  2.570e+05  3680.00
693881552 2002  1  1  0 52   19.0000 6808.2901  -71.9929 -173.0138  2.310e+05  3580.00
693881567 2002  1  1  0 52   34.0000 6807.9082  -71.0399 -172.6180  2.800e+05  3400.00
693881582 2002  1  1  0 52   49.0000 6807.5234  -70.0858 -172.2646  2.550e+05  3720.00
693881597 2002  1  1  0 53    4.0000 6807.1358  -69.1306 -171.9477  2.580e+05  3500.00
693881612 2002  1  1  0 53   19.0000 6806.7454  -68.1746 -171.6626  2.710e+05  3330.00
693881627 2002  1  1  0 53   34.0000 6806.3524  -67.2178 -171.4053  4.040e+05  3410.00
693881642 2002  1  1  0 53   49.0000 6805.9568  -66.2602 -171.1725  4.640e+05  3250.00
693881657 2002  1  1  0 54    4.0000 6805.5586  -65.3020 -170.9613  4.520e+05  3270.00
693881672 2002  1  1  0 54   19.0000 6805.1581  -64.3432 -170.7692  4.410e+05  3480.00
693881687 2002  1  1  0 54   34.0000 6804.7552  -63.3839 -170.5943  6.200e+05  3170.00
693881702 2002  1  1  0 54   49.0000 6804.3499  -62.4241 -170.4347  6.710e+05  3250.00
693881717 2002  1  1  0 55    4.0000 6803.9425  -61.4638 -170.2890  4.400e+05  3440.00
693881732 2002  1  1  0 55   19.0000 6803.5330  -60.5030 -170.1556  3.750e+05  3570.00
693881747 2002  1  1  0 55   34.0000 6803.1214  -59.5419 -170.0336  3.560e+05  3630.00
693881762 2002  1  1  0 55   49.0000 6802.7078  -58.5803 -169.9217  3.060e+05  3730.00
693881777 2002  1  1  0 56    4.0000 6802.2924  -57.6185 -169.8192  3.310e+05  3570.00
693881792 2002  1  1  0 56   19.0000 6801.8751  -56.6562 -169.7252  3.420e+05  3610.00
693881807 2002  1  1  0 56   34.0000 6801.4561  -55.6937 -169.6390  3.450e+05  3580.00
693881822 2002  1  1  0 56   49.0000 6801.0354  -54.7308 -169.5599  3.330e+05  3520.00
693881837 2002  1  1  0 57    4.0000 6800.6131  -53.7676 -169.4873  3.380e+05  3570.00
693881852 2002  1  1  0 57   19.0000 6800.1893  -52.8042 -169.4209  3.440e+05  3440.00
693881867 2002  1  1  0 57   34.0000 6799.7640  -51.8404 -169.3600  3.500e+05  3540.00
693881882 2002  1  1  0 57   49.0000 6799.3374  -50.8764 -169.3042  3.670e+05  3350.00
693881897 2002  1  1  0 58    4.0000 6798.9095  -49.9122 -169.2533  3.800e+05  3340.00
693881912 2002  1  1  0 58   19.0000 6798.4803  -48.9476 -169.2068  3.990e+05  3320.00
693881927 2002  1  1  0 58   34.0000 6798.0501  -47.9829 -169.1644  4.290e+05  3200.00
693881942 2002  1  1  0 58   49.0000 6797.6187  -47.0179 -169.1259  4.620e+05  3230.00
693881957 2002  1  1  0 59    4.0000 6797.1863  -46.0527 -169.0909  4.930e+05  3110.00
693881972 2002  1  1  0 59   19.0000 6796.7531  -45.0872 -169.0593  5.250e+05  3080.00
